0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.03 	|z= -0.25	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.19	loadCell: 590.05Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.76		
loadCell: 590.05|y= 0.44 	|z= -5.25	 9.76		
	
6		
 9.76		
		
		
26	Mag:	|x= 3.00 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 534.58Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.44 	|z= 0.00	Linear:	|x= -0.09 	|y= -0.10 	|z= -0.42	Mag:	|x= 2.75 	|y= -0.25 	|z= -19.25	Accl:	|x= 0.06 	|y= 0.82 	|z= 9.45	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 536.10Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.19	Linear:	|x= -0.16 	|y= -0.07 	|z= -0.43	Mag:	|x= 2.06 	|y= 0.06 	|z= -19.25	Accl:	|x= -0.03 	|y= 0.82 	|z= 9.32	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 538.20Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.75 	|z= 0.00	Linear:	|x= -0.09 	|y= -0.12 	|z= -0.30	Mag:	|x= 1.69 	|y= -0.25 	|z= -20.19	Accl:	|x= 0.03 	|y= 0.77 	|z= 9.46	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 540.05Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.09	Mag:	|x= 1.69 	|y= -0.25 	|z= -19.75	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.67	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 541.75Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.69 	|z= 0.00	Linear:	|x= 0.25 	|y= -0.10 	|z= 0.14	Mag:	|x= 3.06 	|y= -0.25 	|z= -20.87	Accl:	|x= 0.38 	|y= 0.80 	|z= 9.90	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 542.51Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -1.12 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.07	Mag:	|x= 2.06 	|y= -1.00 	|z= -20.87	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.69	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 542.51Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= -0.11 	|y= -0.05 	|z= -0.38	Mag:	|x= 2.38 	|y= -0.56 	|z= -20.50	Accl:	|x= 0.00 	|y= 0.86 	|z= 9.36	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 541.08Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.63 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.29	Mag:	|x= 1.69 	|y= -0.25 	|z= -20.19	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.46	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 540.45Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.44 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.06	Mag:	|x= 2.06 	|y= -1.00 	|z= -20.87	Accl:	|x= 0.14 	|y= 0.90 	|z= 9.69	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 539.68Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.19	Linear:	|x= -0.07 	|y= -0.06 	|z= -0.24	Mag:	|x= 2.38 	|y= -1.00 	|z= -19.75	Accl:	|x= 0.04 	|y= 0.91 	|z= 9.33	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 538.92Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.56 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.05 	|z= -0.19	Mag:	|x= 2.38 	|y= -0.25 	|z= -20.19	Accl:	|x= 0.11 	|y= 0.96 	|z= 9.57	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 538.16Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.37 	|z= 0.12	Linear:	|x= 0.14 	|y= 0.18 	|z= 0.13	Mag:	|x= 2.06 	|y= -0.25 	|z= -20.19	Accl:	|x= 0.26 	|y= 1.09 	|z= 9.90	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 536.78Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.88 	|z= 0.06	Linear:	|x= 0.32 	|y= -0.05 	|z= 0.38	Mag:	|x= 2.38 	|y= -0.56 	|z= -20.50	Accl:	|x= 0.45 	|y= 0.84 	|z= 10.14	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 535.01Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.25 	|y= -1.31 	|z= -0.63	Linear:	|x= -0.33 	|y= -0.09 	|z= -0.58	Mag:	|x= 1.69 	|y= -0.56 	|z= -18.56	Accl:	|x= -0.22 	|y= 0.80 	|z= 9.17	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 533.12Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= 1.81 	|z= 0.00	Linear:	|x= -0.10 	|y= -0.02 	|z= -0.59	Mag:	|x= 1.25 	|y= -0.56 	|z= -19.37	Accl:	|x= 0.01 	|y= 0.88 	|z= 9.16	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 530.91Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= -0.19 	|y= 0.00 	|z= 0.19	Linear:	|x= 0.10 	|y= -0.07 	|z= -0.11	Mag:	|x= 2.38 	|y= -0.56 	|z= -20.50	Accl:	|x= 0.26 	|y= 0.95 	|z= 9.72	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 530.72Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.81 	|z= -0.44	Linear:	|x= 0.11 	|y= -0.45 	|z= -0.01	Mag:	|x= 2.38 	|y= -1.37 	|z= -19.00	Accl:	|x= 0.23 	|y= 0.45 	|z= 9.74	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 530.43Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.75 	|z= -0.31	Linear:	|x= 0.04 	|y= -0.33 	|z= -0.15	Mag:	|x= 2.38 	|y= -1.00 	|z= -21.25	Accl:	|x= 0.16 	|y= 0.56 	|z= 9.61	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 530.14Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= 1.31 	|z= -0.44	Linear:	|x= -0.09 	|y= -0.11 	|z= -0.29	Mag:	|x= 2.38 	|y= -0.56 	|z= -21.25	Accl:	|x= 0.05 	|y= 0.88 	|z= 9.56	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.14Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= -1.63 	|z= 0.12	Linear:	|x= 0.32 	|y= 0.15 	|z= -0.01	Mag:	|x= 2.06 	|y= -0.25 	|z= -20.19	Accl:	|x= 0.44 	|y= 1.05 	|z= 9.75	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.40Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.50 	|z= 0.19	Linear:	|x= -0.10 	|y= 0.15 	|z= 0.00	Mag:	|x= 3.06 	|y= -0.25 	|z= -20.87	Accl:	|x= 0.00 	|y= 1.05 	|z= 9.77	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.47Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.37	Linear:	|x= -0.26 	|y= 0.12 	|z= -0.75	Mag:	|x= 2.38 	|y= -1.00 	|z= -20.87	Accl:	|x= -0.16 	|y= 1.03 	|z= 9.01	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.76		
loadCell: 527.24Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.00 	|y= 1.88 	|z= -0.06	Linear:	|x= -0.19 	|y= 0.03 	|z= -0.33	Mag:	|x= 2.75 	|y= -1.00 	|z= -19.37	Accl:	|x= -0.07 	|y= 0.93 	|z= 9.43	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.05Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.69 	|z= 0.44	Linear:	|x= -0.15 	|y= 0.06 	|z= -0.85	Mag:	|x= 1.69 	|y= -0.56 	|z= -20.50	Accl:	|x= -0.04 	|y= 0.97 	|z= 8.90	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 526.61Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.06 	|y= 3.06 	|z= -0.12	Linear:	|x= -0.61 	|y= -0.05 	|z= -0.76	Mag:	|x= 1.69 	|y= -0.56 	|z= -21.25	Accl:	|x= -0.58 	|y= 0.95 	|z= 8.65	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 525.71Orient:	|x= 359.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 2.25 	|z= 0.06	Linear:	|x= 0.26 	|y= 0.04 	|z= 0.18	Mag:	|x= 2.75 	|y= -0.56 	|z= -20.19	Accl:	|x= 0.39 	|y= 0.94 	|z= 9.94	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 525.69Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.12 	|y= -1.37 	|z= 0.12	Linear:	|x= 0.11 	|y= 0.04 	|z= 0.02	Mag:	|x= 2.38 	|y= -0.25 	|z= -19.75	Accl:	|x= 0.22 	|y= 0.95 	|z= 9.78	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 526.65Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.31 	|z= 0.12	Linear:	|x= -0.09 	|y= 0.05 	|z= -0.41	Mag:	|x= 0.88 	|y= -0.75 	|z= -18.37	Accl:	|x= 0.01 	|y= 0.96 	|z= 9.34	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 525.54Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= 1.63 	|z= -0.19	Linear:	|x= -0.14 	|y= -0.01 	|z= -0.35	Mag:	|x= 1.88 	|y= -0.50 	|z= -18.19	Accl:	|x= -0.03 	|y= 0.89 	|z= 9.40	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 525.30Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.19	Linear:	|x= 0.27 	|y= -0.08 	|z= 0.04	Mag:	|x= 2.00 	|y= -0.75 	|z= -20.50	Accl:	|x= 0.39 	|y= 0.82 	|z= 9.80	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 525.21Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.11 	|y= 0.09 	|z= -0.01	Mag:	|x= 1.25 	|y= 0.25 	|z= -17.75	Accl:	|x= 0.22 	|y= 1.00 	|z= 9.74	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 526.57Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= -1.06 	|z= -0.31	Linear:	|x= 0.11 	|y= 0.17 	|z= -0.01	Mag:	|x= 1.56 	|y= -0.50 	|z= -19.25	Accl:	|x= 0.22 	|y= 1.08 	|z= 9.75	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.84Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= 1.19 	|z= 0.44	Linear:	|x= -0.21 	|y= 0.12 	|z= -0.44	Mag:	|x= 1.56 	|y= -0.50 	|z= -19.00	Accl:	|x= -0.11 	|y= 1.02 	|z= 9.31	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 529.30Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.26 	|y= 0.16 	|z= 0.20	Mag:	|x= 1.25 	|y= -0.50 	|z= -18.56	Accl:	|x= 0.38 	|y= 1.06 	|z= 9.96	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.40Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= -1.19 	|z= -0.12	Linear:	|x= 0.11 	|y= 0.05 	|z= 0.06	Mag:	|x= 2.25 	|y= -0.75 	|z= -18.56	Accl:	|x= 0.41 	|y= 0.81 	|z= 9.92	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.68Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= -1.31 	|z= 0.06	Linear:	|x= 0.06 	|y= -0.02 	|z= -0.30	Mag:	|x= 1.56 	|y= -1.19 	|z= -19.25	Accl:	|x= 0.15 	|y= 0.92 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.22Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.12	Linear:	|x= -0.23 	|y= 0.08 	|z= -0.40	Mag:	|x= 1.25 	|y= -1.19 	|z= -18.87	Accl:	|x= -0.12 	|y= 0.99 	|z= 9.35	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.26Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.06	Linear:	|x= -0.07 	|y= 0.00 	|z= -0.46	Mag:	|x= 1.56 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.03 	|y= 0.90 	|z= 9.29	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 529.02Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.94 	|z= 0.06	Linear:	|x= -0.14 	|y= 0.16 	|z= -0.43	Mag:	|x= 1.56 	|y= -0.75 	|z= -18.50	Accl:	|x= -0.03 	|y= 1.07 	|z= 9.33	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.22Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.63 	|z= 0.12	Linear:	|x= -0.12 	|y= 0.07 	|z= -0.13	Mag:	|x= 1.56 	|y= -0.75 	|z= -18.87	Accl:	|x= -0.01 	|y= 0.97 	|z= 9.62	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.51Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.50 	|z= 0.19	Linear:	|x= 0.38 	|y= 0.08 	|z= 0.23	Mag:	|x= 1.56 	|y= -0.50 	|z= -17.69	Accl:	|x= 0.45 	|y= 1.05 	|z= 9.88	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 526.23Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.94 	|z= 0.31	Linear:	|x= 0.04 	|y= 0.09 	|z= 0.05	Mag:	|x= 1.25 	|y= -0.75 	|z= -18.56	Accl:	|x= 0.16 	|y= 1.00 	|z= 9.81	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 527.21Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.75 	|z= 0.06	Linear:	|x= 0.06 	|y= 0.02 	|z= -0.28	Mag:	|x= 1.56 	|y= -0.75 	|z= -18.19	Accl:	|x= 0.17 	|y= 0.93 	|z= 9.48	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 528.26Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.50 	|z= 0.00	Linear:	|x= -0.23 	|y= 0.02 	|z= -0.37	Mag:	|x= 0.88 	|y= -0.75 	|z= -19.25	Accl:	|x= -0.06 	|y= 0.87 	|z= 9.44	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 528.73Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.63 	|z= 0.00	Linear:	|x= -0.10 	|y= -0.08 	|z= -0.53	Mag:	|x= 2.00 	|y= 0.25 	|z= -18.19	Accl:	|x= 0.00 	|y= 0.82 	|z= 9.22	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 528.99Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.25 	|z= 0.00	Linear:	|x= -0.08 	|y= 0.06 	|z= -0.17	Mag:	|x= 2.00 	|y= -0.50 	|z= -18.06	Accl:	|x= 0.02 	|y= 0.96 	|z= 9.59	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 530.09Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.50 	|z= -0.06	Linear:	|x= 0.12 	|y= 0.06 	|z= -0.22	Mag:	|x= 2.00 	|y= -0.50 	|z= -17.75	Accl:	|x= 0.23 	|y= 0.96 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 530.33Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.44 	|z= 0.06	Linear:	|x= -0.10 	|y= 0.06 	|z= -0.18	Mag:	|x= 1.25 	|y= -0.50 	|z= -18.56	Accl:	|x= 0.00 	|y= 0.96 	|z= 9.61	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.33Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.31 	|z= 0.12	Linear:	|x= 0.23 	|y= 0.00 	|z= -0.03	Mag:	|x= 1.25 	|y= -0.50 	|z= -19.69	Accl:	|x= 0.33 	|y= 0.90 	|z= 9.72	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 529.78Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.06 	|y= -1.31 	|z= 0.06	Linear:	|x= -0.11 	|y= 0.05 	|z= -0.19	Mag:	|x= 1.56 	|y= -1.19 	|z= -18.56	Accl:	|x= 0.00 	|y= 0.95 	|z= 9.57	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
loadCell: 529.71Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.12 	|y= 1.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.34	Mag:	|x= 0.50 	|y= -0.06 	|z= -18.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.42	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.36Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.08 	|z= -0.16	Mag:	|x= 2.00 	|y= -0.50 	|z= -19.69	Accl:	|x= 0.10 	|y= 0.81 	|z= 9.60	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 531.17Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.44 	|z= 0.06	Linear:	|x= 0.21 	|y= 0.00 	|z= 0.02	Mag:	|x= 2.00 	|y= -0.75 	|z= -19.25	Accl:	|x= 0.32 	|y= 0.90 	|z= 9.79	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.09Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.81 	|z= 0.06	Linear:	|x= -0.06 	|y= 0.13 	|z= -0.22	Mag:	|x= 1.25 	|y= -0.75 	|z= -19.25	Accl:	|x= 0.04 	|y= 1.03 	|z= 9.54	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 529.24Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= 1.50 	|z= 0.25	Linear:	|x= 0.06 	|y= 0.15 	|z= -0.23	Mag:	|x= 1.56 	|y= -0.75 	|z= -18.56	Accl:	|x= 0.17 	|y= 1.05 	|z= 9.52	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 529.64Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.09 	|y= 0.09 	|z= 0.01	Mag:	|x= 1.25 	|y= -1.19 	|z= -19.25	Accl:	|x= 0.20 	|y= 1.00 	|z= 9.78	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.38Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.07 	|y= -0.04 	|z= -0.25	Mag:	|x= 1.56 	|y= -0.75 	|z= -19.69	Accl:	|x= 0.06 	|y= 0.87 	|z= 9.41	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.99Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.69 	|z= -0.19	Linear:	|x= -0.05 	|y= -0.01 	|z= -0.27	Mag:	|x= 1.56 	|y= -0.75 	|z= -19.69	Accl:	|x= 0.05 	|y= 0.89 	|z= 9.48	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 532.47Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= 0.12 	|y= 1.37 	|z= -0.06	Linear:	|x= 0.26 	|y= 0.02 	|z= 0.11	Mag:	|x= 2.25 	|y= -0.50 	|z= -18.06	Accl:	|x= 0.37 	|y= 0.93 	|z= 9.88	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 532.71Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.50 	|z= -0.37	Linear:	|x= -0.11 	|y= -0.14 	|z= -0.27	Mag:	|x= 1.56 	|y= -0.50 	|z= -19.00	Accl:	|x= -0.01 	|y= 0.76 	|z= 9.49	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 532.02Orient:	|x= 359.69 	|y= 0.50 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.94 	|z= -0.31	Linear:	|x= -0.35 	|y= -0.18 	|z= -0.51	Mag:	|x= 1.25 	|y= -0.75 	|z= -20.06	Accl:	|x= -0.26 	|y= 0.72 	|z= 9.25	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.76		
loadCell: 531.67Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.25 	|z= 0.31	Linear:	|x= 0.27 	|y= 0.00 	|z= 0.04	Mag:	|x= 1.25 	|y= -0.06 	|z= -19.25	Accl:	|x= 0.38 	|y= 0.90 	|z= 9.81	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 530.51Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= -2.25 	|z= -0.06	Linear:	|x= 0.17 	|y= -0.09 	|z= 0.00	Mag:	|x= 1.25 	|y= -0.50 	|z= -18.06	Accl:	|x= 0.45 	|y= 0.92 	|z= 9.95	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 528.70Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.75	Linear:	|x= -0.02 	|y= 0.38 	|z= -0.18	Mag:	|x= 0.88 	|y= 0.25 	|z= -19.00	Accl:	|x= 0.07 	|y= 1.29 	|z= 9.58	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 528.78Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.94 	|z= 0.06	Linear:	|x= -0.25 	|y= 0.01 	|z= -0.48	Mag:	|x= 1.25 	|y= -0.69 	|z= -19.25	Accl:	|x= -0.15 	|y= 0.91 	|z= 9.27	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.76		
loadCell: 527.80Orient:	|x= 359.69 	|y= 0.56 	|z= -5.25	Rot:	|x= 0.06 	|y= 1.81 	|z= 0.50	Linear:	|x= 0.35 	|y= -0.15 	|z= 0.42	Mag:	|x= 1.56 	|y= -1.50 	|z= -18.06	Accl:	|x= -0.28 	|y= 1.21 	|z= 8.71	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.76		
loadCell: 528.95Orient:	|x= 359.69 	|y= 0.69 	|z= -5.25	Rot:	|x= -0.06 	|y= -1.12 	|z= 0.37	Linear:	|x= 0.40 	|y= 0.17 	|z= 0.21	Mag:	|x= 0.50 	|y= -1.50 	|z= -18.06	Accl:	|x= 0.52 	|y= 1.08 	|z= 9.97	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.76		
loadCell: 529.87Orient:	|x= 359.69 	|y= 0.63 	|z= -5.25	Rot:	|x= -0.06 	|y= -2.50 	|z= 0.69	Linear:	|x= 0.48 	|y= -0.04 	|z= -0.55	Mag:	|x= 0.50 	|y= 0.00 	|z= -19.69	Accl:	|x= 0.60 	|y= 0.86 	|z= 9.20	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.76		
