Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.04 	|y= -0.02 	|z= -0.23	Mag:	|x= -10.69 	|y= 16.19loadCell: 751.61Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.00 	|y= 15.38 	|z= -32.88	Accl:	|16 	|y= 0.88 	|z= 9.76		
|y= 0.88 	|z= -5.13	x= -11.00 	|y= 16.87	
Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.62Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 714.15Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.21	Mag:	|x= -6.38 	|y= 8.88 	|z= -22.06	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.55	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 714.87Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.28	Mag:	|x= -7.06 	|y= 8.88 	|z= -21.69	Accl:	|x= 0.11 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 717.07Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= -6.69 	|y= 9.25 	|z= -22.06	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 717.05Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.19 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= -7.50 	|y= 9.69 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 718.53Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.22	Mag:	|x= -6.69 	|y= 8.56 	|z= -22.06	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 718.08Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.26	Mag:	|x= -6.38 	|y= 9.69 	|z= -22.87	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 718.32Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= -7.06 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 718.56Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.04 	|z= -0.22	Mag:	|x= -7.50 	|y= 9.25 	|z= -21.25	Accl:	|x= 0.14 	|y= 0.83 	|z= 9.54	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 718.90Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= -6.38 	|y= 8.56 	|z= -21.69	Accl:	|x= 0.11 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.19Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.28	Mag:	|x= -6.38 	|y= 8.88 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.04Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.21	Mag:	|x= -7.06 	|y= 9.25 	|z= -21.69	Accl:	|x= 0.16 	|y= 0.85 	|z= 9.55	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.51Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -6.38 	|y= 8.88 	|z= -22.87	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.85Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.03 	|z= -0.23	Mag:	|x= -6.69 	|y= 10.06 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.55	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.16Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -6.00 	|y= 8.88 	|z= -21.69	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.40Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.19 	|y= -0.06 	|z= 0.12	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= -6.69 	|y= 10.38 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.34Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.05 	|y= -0.02 	|z= -0.26	Mag:	|x= -7.06 	|y= 9.25 	|z= -21.25	Accl:	|x= 0.17 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.37Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.25	Mag:	|x= -6.69 	|y= 9.69 	|z= -23.25	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.18Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.04 	|y= -0.03 	|z= -0.26	Mag:	|x= -6.38 	|y= 9.25 	|z= -22.06	Accl:	|x= 0.15 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.83Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.25	Mag:	|x= -6.69 	|y= 10.06 	|z= -21.69	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.50Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.05 	|y= -0.01 	|z= -0.24	Mag:	|x= -6.38 	|y= 10.06 	|z= -22.06	Accl:	|x= 0.16 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.38Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= -6.38 	|y= 9.69 	|z= -21.25	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.48Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.24	Mag:	|x= -7.06 	|y= 9.25 	|z= -22.87	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.76Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.22	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.54	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.05Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -7.50 	|y= 9.25 	|z= -21.25	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.37Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= -6.69 	|y= 9.69 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.50Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.23	Mag:	|x= -6.69 	|y= 10.06 	|z= -21.69	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.47Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.25 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.24	Mag:	|x= -7.50 	|y= 10.38 	|z= -21.25	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.27Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.23	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.01Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= -7.06 	|y= 9.25 	|z= -20.87	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.71Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= -7.06 	|y= 9.25 	|z= -22.87	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.55Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.23	Mag:	|x= -6.69 	|y= 9.69 	|z= -21.69	Accl:	|x= 0.12 	|y= 0.83 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.51Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= -7.50 	|y= 9.25 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.62Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= -6.38 	|y= 10.06 	|z= -20.87	Accl:	|x= 0.11 	|y= 0.84 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.90Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= -7.06 	|y= 9.25 	|z= -22.87	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.17Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.25	Mag:	|x= -6.38 	|y= 10.06 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.33Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.24	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.40Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.26	Mag:	|x= -6.69 	|y= 9.25 	|z= -22.50	Accl:	|x= 0.15 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.37Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= -7.06 	|y= 8.88 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.14Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.26	Mag:	|x= -7.06 	|y= 10.38 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.89Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.24	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.87	Accl:	|x= 0.15 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.75Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.24	Mag:	|x= -6.38 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.69Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.22	Mag:	|x= -7.50 	|y= 10.06 	|z= -21.25	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.69Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.24	Mag:	|x= -6.69 	|y= 9.69 	|z= -21.69	Accl:	|x= 0.15 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.83Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.23	Mag:	|x= -6.00 	|y= 10.06 	|z= -21.69	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.99Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -6.69 	|y= 10.06 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.15Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.19 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.26	Mag:	|x= -6.38 	|y= 9.25 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.20Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.22	Mag:	|x= -7.06 	|y= 9.69 	|z= -21.69	Accl:	|x= 0.15 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.20Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.12 	|z= -0.12	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.26	Mag:	|x= -7.06 	|y= 8.88 	|z= -21.25	Accl:	|x= 0.15 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.09Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.96Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.12	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.27	Mag:	|x= -7.50 	|y= 10.06 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.82Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.24	Mag:	|x= -6.38 	|y= 9.25 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.79Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= -7.50 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.78Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.25 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.26	Mag:	|x= -7.06 	|y= 8.88 	|z= -22.06	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.86Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.24	Mag:	|x= -7.50 	|y= 9.25 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.94Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.04 	|z= -0.23	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.83 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.02Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.19 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= -7.06 	|y= 9.25 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.05Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.04 	|z= -0.25	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.13 	|y= 0.83 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.05Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= -7.06 	|y= 10.06 	|z= -21.25	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.95Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.26	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.86Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.04 	|z= -0.23	Mag:	|x= -6.38 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.15 	|y= 0.83 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.77Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.26	Mag:	|x= -6.69 	|y= 9.69 	|z= -22.06	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.72Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.24	Mag:	|x= -6.69 	|y= 9.25 	|z= -21.69	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.71Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.19 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= -6.69 	|y= 9.25 	|z= -22.06	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.73Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= -6.69 	|y= 9.25 	|z= -22.87	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.80Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.25	Mag:	|x= -6.69 	|y= 8.56 	|z= -22.06	Accl:	|x= 0.15 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.89Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= -6.38 	|y= 8.88 	|z= -21.69	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.96Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= -6.38 	|y= 9.69 	|z= -22.50	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.00Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.26	Mag:	|x= -7.75 	|y= 8.88 	|z= -22.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
